Numero do Sujeito;1a. Doença;Idade 1a. Doença;Tempo 1a Doença;Sexo;UF Nascimento;UF;Formação;Atividade;Escolaridade;Estado Civil;Religião;Outro Idioma;Análise do Contexto;Autoconfiança;Autocontrole;Conquistar e Manter Pessoas;Empatia;Leitura Corporal;Otimismo com a Vida;Sentido da Vida
15886;Assalto;13 - 17 anos;Mais de um ano;Feminino;SP;SP;Advoga;;Pós-Graduação;Solteiro;Espírita;Não;14,07;16,16;18,18;18,18;9,05;17,09;5,81;19,1
15887;Assalto;13 - 17 anos;Mais de um ano;Feminino;SP;SP;advogada;consultora jurídica;Superior Completo;Solteiro;Espírita;Não;5,03;1,01;18,18;10,1;-0,25;4,77;4,8;9,8
15888;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;SP;;;Ensino Médio;Solteiro;Outro;Sim;14,07;-4,04;-2,02;10,86;11,06;-1,26;-9,09;-7,04
15889;Outras doenças;18 - 30 anos;Meses;Feminino;SP;SP;;Estagiária;Superior Incompleto;Solteiro;Espírita;Sim;3,77;-1,26;0;5,05;5,03;4,77;0,76;0
15890;Depressão;31 - 49 anos;Um ano;Feminino;SP;SP;Administradora;Planejamento;Pós-Graduação;Casado;Espírita;Sim;12,06;8,84;8,84;4,8;3,77;3,77;15,15;18,09
15891;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;SP;;;Ensino Médio;Solteiro;Outro;Sim;6,78;-2,27;17,17;9,85;10,05;6,78;-7,07;3,77
15892;apendice e endometriose;31 - 49 anos;Semanas;Feminino;ES;ES;comunicadora empresarial;bancaria;Pós-Graduação;Divorciado;Católico;Não;-8,04;-10,1;-6,06;-11,11;-7,04;-7,04;-5,05;-7,04
15893;Outras doenças;7 - 12 anos;Semanas;Feminino;RJ;SP;Psicóloga;Teraputa;Superior Completo;Casado;Evangélico;Não;1,01;1,01;3,79;2,02;3,77;1,01;2,78;4,77
15894;Outras doenças;18 - 30 anos;Semanas;Feminino;SP;SP;Farmacêutica;Técnica em patentes;Superior Incompleto;Solteiro;Outro;Sim;5,78;4,04;0,76;3,03;1,76;9,05;1,77;0,75
15895;Morte;31 - 49 anos;Meses;Feminino;BA;SP;;bancaria;Pós-Graduação;Divorciado;Católico;Não;2,01;4,04;0;-9,09;-1,01;1,01;0,76;-2,01
15896;Acidente;18 - 30 anos;Meses;Masculino;SP;SP;Bacharel em Jornalismo;Analista de Comunicação;Superior Completo;Solteiro;Outro;Sim;5,03;2,78;1,77;2,02;6,03;5,78;12,12;16,08
16033;Outras doenças;7 - 12 anos;Meses;Masculino;BA;BA;;;Superior Incompleto;Solteiro;Católico;Não;3,77;10,1;13,13;4,04;3,77;13,07;2,78;13,07
16034;Acidente;18 - 30 anos;Meses;Masculino;CE;CE;Não;;Superior Completo;Solteiro;Católico;Não;1,76;0;4,8;5,81;5,78;13,07;7,07;2,76
16037;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Católico;Sim;14,07;5,05;20,2;-8,33;6,78;10,05;5,05;9,8
16039;Outras doenças;13 - 17 anos;Um ano;Masculino;AM;AM;;Auxiliar administrativo;Superior Completo;Solteiro;Católico;Não;9,8;16,16;5,81;7,83;5,78;4,77;8,84;9,8
16040;Cirurgia;18 - 30 anos;Meses;Masculino;PA;PA;Mecânico;;Superior Incompleto;Solteiro;Católico;Não;8,04;3,79;10,1;16,16;8,79;7,04;2,78;9,8
16042;Tumor;Até 6 anos;Mais de um ano;Masculino;MG;MG;;;Superior Completo;Solteiro;Católico;Não;16,08;17,17;19,19;8,84;17,09;9,8;8,84;19,1
16044;Outras doenças;13 - 17 anos;Alguns dias;Masculino;RN;RN;Licenciatura em Filosofia;;Superior Completo;Solteiro;Católico;Não;3,77;12,12;6,82;8,08;2,76;6,78;13,13;19,1
16045;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;MG;MG;design de interiores;;Pós-Graduação;Solteiro;Católico;Não;0,75;3,03;6,06;5,05;2,76;1,01;1,77;7,79
16049;Outras doenças;18 - 30 anos;Meses;Masculino;CE;CE;PROFESSOR;;Superior Completo;Solteiro;Católico;Sim;14,07;8,84;17,17;5,81;19,1;15,08;16,16;20,1
16052;Morte;7 - 12 anos;Meses;Masculino;RN;RN;Pedagogo;;Superior Completo;Solteiro;Católico;Não;3,77;5,81;6,82;5,05;6,03;16,08;7,83;19,1
16053;Morte;13 - 17 anos;Meses;Masculino;CE;AM;NÍVEL SUPERIOR COMPLETO;;Superior Completo;Solteiro;Católico;Sim;7,04;5,81;2,78;8,84;2,76;4,02;14,14;8,79
16056;sofri pedofilia;7 - 12 anos;Mais de um ano;Masculino;CE;CE;;estudante;Pós-Graduação;Solteiro;Católico;Não;5,78;6,82;5,81;5,05;4,77;8,04;6,82;11,81
16060;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PE;PE;;;Superior Completo;Solteiro;Católico;Sim;0,75;0,76;1,01;6,82;0,75;-1,01;2,78;19,1
16061;Morte;18 - 30 anos;Mais de um ano;Masculino;MA;MA;Licenciado em Filosofia;;Superior Completo;Solteiro;Católico;Não;4,77;0;0,76;4,8;5,78;1,01;11,11;4,77
16064;Outras doenças;18 - 30 anos;Mais de um ano;Masculino;RS;RS;Ciências da Computação;;Superior Completo;Solteiro;Católico;Sim;10,05;2,02;11,11;5,05;0;10,05;-0,25;17,09
16068;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;RN;RN;Filosofia;;Superior Completo;Solteiro;Católico;Não;14,07;8,08;15,15;7,83;6,78;5,78;6,82;19,1
16069;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PR;PR;;Estudante;Superior Incompleto;Solteiro;Católico;Não;5,03;13,13;6,06;7,07;2,76;7,04;5,81;18,09
16070;Outras doenças;18 - 30 anos;Meses;Masculino;SP;MT;Filosofia;Estudante;Superior Completo;Solteiro;Católico;Não;10,05;2,78;5,05;8,08;0,75;3,77;2,78;15,08
16072;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;BA;BA;;;Superior Incompleto;Solteiro;Católico;Não;3,77;16,16;4,8;4,8;1,76;5,78;17,17;19,1
16075;Acidente;7 - 12 anos;Meses;Masculino;SC;SC;;;Superior Completo;Solteiro;Católico;Não;5,03;3,79;3,79;19,19;11,06;3,02;0,76;7,79
16076;Outras doenças;Até 6 anos;Semanas;Masculino;ES;ES;Licenciado em Letras;;Superior Completo;Solteiro;Católico;Não;3,77;16,16;4,8;9,85;3,77;3,77;15,15;9,8
16078;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PR;MS;Turismólogo;Religioso;Superior Completo;Solteiro;Católico;Sim;12,06;16,16;8,84;9,85;7,79;16,08;17,17;7,79
16079;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;ES;ES;Técnico em Mecânica;;Superior Incompleto;Solteiro;Católico;Não;2,76;3,79;7,83;6,82;4,77;1,01;3,79;4,77
16080;Morte;18 - 30 anos;Semanas;Masculino;RS;RS;Bacharel em Filosofia;;Superior Completo;Solteiro;Católico;Não;7,79;5,81;2,02;6,82;6,78;-1,01;7,07;8,04
16081;Morte;18 - 30 anos;Semanas;Masculino;AC;RS;Jornalista;Estudante (seminarista);Superior Completo;Solteiro;Católico;Sim;2,76;17,17;9,85;9,09;7,79;0,75;8,84;20,1
16082;Outras doenças;Até 6 anos;Meses;Masculino;PE;PE;filosofia, teologia e direito;;Pós-Graduação;Solteiro;Católico;Sim;-0,25;16,16;2,02;18,18;16,08;-1,01;18,18;20,1
16087;Dependência química;18 - 30 anos;Mais de um ano;Masculino;PR;PR;;Estudante;Superior Incompleto;Solteiro;Católico;Não;5,78;0,76;5,81;6,06;2,76;3,02;4,8;7,79
16088;Um desentendimento com um colega de seminário;18 - 30 anos;Meses;Masculino;CE;CE;;;Superior Completo;Solteiro;Católico;Não;7,04;16,16;19,19;10,1;7,79;8,79;17,17;20,1
16089;Outras doenças;18 - 30 anos;Semanas;Masculino;BA;ES;;;Superior Incompleto;Solteiro;Católico;Não;5,78;18,18;6,82;11,11;4,77;5,78;15,15;17,09
16090;Outras doenças;18 - 30 anos;Meses;Masculino;SP;SP;;Seminarista;Superior Incompleto;Solteiro;Católico;Sim;11,06;13,13;2,78;13,13;1,76;0,75;2,78;17,09
16091;Acidente;Até 6 anos;Alguns dias;Masculino;SP;SP;engenheiro;seminarista;Superior Completo;Solteiro;Católico;Sim;12,06;18,18;17,17;7,83;17,09;5,78;20,2;20,1
16092;Outras doenças;13 - 17 anos;Mais de um ano;Masculino;CE;CE;não;não;Superior Completo;Solteiro;Católico;Não;2,76;7,07;9,85;2,78;2,76;13,07;3,79;20,1
16093;Outras doenças;18 - 30 anos;Um ano;Masculino;PR;PR;Administrador;;Pós-Graduação;Solteiro;Católico;Não;3,77;-4,04;-2,27;7,07;0;3,02;3,79;-0,25
16095;Outras doenças;7 - 12 anos;Mais de um ano;Masculino;RS;RS;Filosofia - Licenciatura;Estudante;Superior Completo;Casado;Católico;Sim;-1,26;2,78;-5,05;5,81;2,76;0;-3,28;-7,04
16096;Morte;13 - 17 anos;Mais de um ano;Masculino;ES;ES;;;Superior Incompleto;Solteiro;Católico;Não;3,77;3,79;1,01;2,78;1,01;0;3,79;9,8
16097;Outras doenças;13 - 17 anos;Alguns dias;Masculino;BA;BA;;Seminarista;Superior Incompleto;Solteiro;Católico;Não;4,02;1,01;0,76;13,13;8,04;1,76;8,08;1,76
16099;Outras doenças;13 - 17 anos;Meses;Masculino;MG;MG;Seminarista;Seminarista;Superior Completo;Solteiro;Católico;Sim;13,07;14,14;8,84;9,09;15,08;16,08;19,19;20,1
16100;Acidente;13 - 17 anos;Mais de um ano;Masculino;SC;SC;Técnico de Enfermagem, Bacharel em Filosofia;;Pós-Graduação;Solteiro;Católico;Não;7,79;8,08;-2,02;8,84;5,03;1,01;13,13;20,1
16101;síndrome do panico;13 - 17 anos;Mais de um ano;Masculino;ES;ES;;;Ensino Médio;Solteiro;Católico;Não;10,05;3,79;7,07;5,81;4,77;4,77;4,8;18,09
16102;Acidente;7 - 12 anos;Alguns dias;Masculino;MG;MG;;;Ensino Médio;Solteiro;Católico;Não;-0,25;-4,04;1,77;-2,27;-1,26;2,01;-2,27;0,75
16103;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PE;PE;;;Ensino Médio;Solteiro;Católico;Não;3,02;6,06;7,07;3,03;2,76;-1,01;7,83;17,09
16105;Doença grave;18 - 30 anos;Semanas;Masculino;AL;AL;Químico Bacharel;;Pós-Graduação;Solteiro;Católico;Sim;7,79;3,79;4,8;6,82;3,77;2,01;6,06;20,1
16106;Morte;7 - 12 anos;Meses;Masculino;ES;ES;;;Superior Incompleto;Solteiro;Católico;Não;1,01;5,05;-3,03;3,79;1,01;5,03;-1,01;7,79
16110;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PA;PA;;;Superior Completo;Solteiro;Católico;Não;4,02;11,11;-2,02;9,09;9,05;-5,03;1,77;5,78
16113;Outras doenças;Até 6 anos;Semanas;Masculino;CE;CE;Professor e Mestrando em Filosofia;Seminarista;Pós-Graduação;Solteiro;Católico;Sim;13,07;9,85;8,08;8,08;13,07;10,8;8,84;11,81
16114;Acidente;18 - 30 anos;Alguns dias;Masculino;CE;CE;;;Superior Completo;Solteiro;Católico;Não;12,06;16,16;20,2;3,03;13,07;15,08;14,14;19,1
16115;Outras doenças;Até 6 anos;Mais de um ano;Masculino;CE;CE;ASSESSORIA DE IMPRENSA;;Superior Completo;Solteiro;Católico;Sim;13,07;12,12;2,78;2,78;3,77;7,79;13,13;10,8
16118;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;AM;AM;;;Superior Incompleto;Solteiro;Católico;Não;1,76;-1,01;0,76;-5,05;1,76;-3,02;1,01;4,02
16119;Outras doenças;Até 6 anos;Mais de um ano;Masculino;MA;MA;Filosofia;;Superior Completo;Solteiro;Católico;Não;13,07;-0,25;0,76;7,07;-0,25;-1,26;0,76;0,75
16121;Outras doenças;Até 6 anos;Mais de um ano;Masculino;SC;AC;;;Superior Completo;Solteiro;Católico;Não;-0,25;9,09;7,83;9,85;4,77;5,03;15,15;19,1
16122;Morte;18 - 30 anos;Meses;Feminino;SP;SP;;;Superior Incompleto;Solteiro;Católico;Não;7,79;17,17;4,8;5,05;4,02;1,76;14,14;17,09
16123;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PR;PR;;;Ensino Médio;Solteiro;Católico;Não;0,75;-2,27;2,78;3,79;4,77;2,76;2,78;3,77
16124;Outras doenças;7 - 12 anos;Alguns dias;Masculino;MG;MG;Não;;Superior Incompleto;Solteiro;Católico;Não;3,77;-3,03;1,01;6,06;5,03;1,01;-5,05;-7,04
16126;Síndrome do Pânico;18 - 30 anos;Mais de um ano;Masculino;MG;MG;;;Superior Incompleto;Solteiro;Católico;Sim;4,77;0,76;2,78;7,07;4,77;4,77;3,03;15,08
16128;Escândalo no seminário;18 - 30 anos;Um ano;Masculino;ES;ES;;Estudante;Superior Incompleto;Solteiro;Católico;Não;0,75;5,05;4,04;1,77;4,02;8,04;0;19,1
16129;Abuso sexual;Até 6 anos;Mais de um ano;Masculino;PR;PR;;;Superior Incompleto;Solteiro;Católico;Não;2,01;2,02;-14,14;6,06;-5,03;7,04;-2,02;5,78
16131;Outras doenças;13 - 17 anos;Alguns dias;Masculino;PI;PI;Formado em Filosofia;;Superior Completo;Solteiro;Católico;Não;3,77;11,11;4,8;4,8;9,05;3,02;4,8;17,09
16132;Morte;7 - 12 anos;Meses;Masculino;TO;TO;;;Ensino Médio;Solteiro;Católico;Não;16,08;8,84;9,85;20,2;11,06;-0,25;12,12;20,1
16133;Abandono familiar;Até 6 anos;Meses;Masculino;AC;AC;Formação Letras - Língua portuguesa e literat;;Superior Completo;Solteiro;Católico;Não;2,76;-8,08;-1,26;-0,25;-1,01;3,02;-7,07;-7,04
16137;Outras doenças;13 - 17 anos;Mais de um ano;Masculino;MA;MA;tec. de enfermagem;nao;Superior Incompleto;Solteiro;Católico;Não;10,05;10,1;8,08;12,12;0;11,06;9,09;7,79
16138;Morte;18 - 30 anos;Mais de um ano;Masculino;RN;RN;Professor de Filosofia;;Superior Completo;Solteiro;Católico;Não;-0,25;1,01;0,76;5,05;13,07;12,06;4,04;8,79
16139;Cirurgia;18 - 30 anos;Meses;Masculino;BA;BA;direito;;Superior Incompleto;Solteiro;Católico;Não;7,04;5,81;5,81;6,06;3,77;3,77;14,14;20,1
16140;Cirurgia;Até 6 anos;Meses;Masculino;PE;PE;;;Ensino Médio;Solteiro;Católico;Não;9,05;14,14;8,84;9,09;4,77;4,77;8,84;19,1
16145;Morte;Até 6 anos;Mais de um ano;Masculino;RN;RN;Licenciado em Filosofia;Estudante;Superior Completo;Solteiro;Católico;Sim;3,77;2,78;-1,26;7,83;3,77;4,77;3,79;18,09
16146;Problemas paroquias, conflitos com políticos;31 - 49 anos;Mais de um ano;Masculino;PI;PI;Professor;Vice Reitor e professor;Pós-Graduação;Solteiro;Católico;Sim;5,78;6,82;10,1;12,12;6,78;9,05;8,08;11,81
16148;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;MA;MA;Licenciatura em Filosofia;não;Superior Completo;Solteiro;Católico;Não;2,76;8,84;3,79;4,8;7,79;3,77;18,18;18,09
16149;Acidente;13 - 17 anos;Mais de um ano;Masculino;RN;RN;;;Superior Completo;Solteiro;Católico;Sim;15,08;14,14;9,85;6,06;8,04;7,79;1,77;9,8
16150;Outras doenças;Até 6 anos;Mais de um ano;Masculino;MG;MG;;;Superior Incompleto;Solteiro;Católico;Não;5,78;5,81;0,76;1,77;4,77;3,77;7,83;12,81
16154;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PR;PR;;;Ensino Médio;Solteiro;Católico;Não;6,03;8,08;-2,02;9,09;1,76;-3,02;13,13;20,1
16155;Doença grave;13 - 17 anos;Meses;Masculino;RS;RS;;;Superior Incompleto;Casado;Católico;Não;2,01;9,09;18,18;5,05;3,77;6,03;6,82;7,79
16156;Morte;31 - 49 anos;Meses;Masculino;ES;ES;Turismo/Filosofia e Teologia em curso;;Superior Completo;Solteiro;Católico;Sim;12,06;9,09;-6,06;-5,05;-4,02;0;3,79;9,8
16157;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;AL;AL;Professor;;Superior Completo;Solteiro;Católico;Sim;7,79;11,11;5,81;11,87;9,8;5,78;16,16;20,1
16158;Acidente;18 - 30 anos;Meses;Masculino;BA;BA;Técnico em Agro Industria;;Técnico;Solteiro;Católico;Não;1,76;7,07;3,79;2,78;0,75;4,02;3,79;6,78
16160;Morte;18 - 30 anos;Semanas;Masculino;CE;CE;;;Superior Completo;Solteiro;Católico;Não;8,04;5,81;14,14;12,12;6,03;1,01;6,82;10,8
16161;Outras doenças;18 - 30 anos;Meses;Masculino;CE;CE;FILÓSOFO;SEMINARISTA;Superior Completo;Solteiro;Católico;Não;16,08;18,18;18,18;8,84;17,09;0,75;19,19;20,1
16162;Acidente;7 - 12 anos;Semanas;Masculino;CE;CE;Técnico de telecomunicações;;Superior Completo;Casado;Católico;Não;7,04;13,13;11,11;3,79;6,03;3,77;13,13;20,1
16163;Depressão;13 - 17 anos;Mais de um ano;Masculino;PR;PR;;;Ensino Médio;Solteiro;Católico;Não;6,03;20,2;20,2;19,19;19,1;10,8;17,17;20,1
16164;Outras doenças;31 - 49 anos;Alguns dias;Masculino;BA;BA;Filosofia;Estudante;Superior Completo;Solteiro;Católico;Não;2,01;7,07;-1,01;14,14;9,05;0;-1,26;1,76
16165;Acidente;13 - 17 anos;Mais de um ano;Masculino;BA;BA;Seminarista;;Superior Incompleto;Solteiro;Católico;Não;4,02;5,81;15,15;7,07;6,78;4,77;3,79;18,09
16168;Câncer;18 - 30 anos;Meses;Masculino;CE;CE;Bacharel em Filosofia;;Superior Incompleto;Solteiro;Católico;Sim;4,77;13,13;6,82;12,88;7,04;2,01;-0,25;15,08
16170;Outras doenças;18 - 30 anos;Meses;Masculino;MA;MA;;;Superior Completo;Solteiro;Católico;Sim;1,01;-6,06;-8,08;-6,06;-8,04;0;-6,06;-1,01
16175;Acidente;13 - 17 anos;Semanas;Masculino;PE;PE;Élitricista;;Superior Completo;Solteiro;Católico;Não;4,02;5,81;7,83;9,09;8,04;12,06;15,15;17,09
16177;Ansiedade - crise de pânico - toc-;18 - 30 anos;Mais de um ano;Masculino;TO;TO;;;Ensino Médio;Solteiro;Católico;Não;4,77;4,8;10,1;0,76;-2,01;11,06;5,81;8,79
16178;Outras doenças;Até 6 anos;Meses;Masculino;RS;RS;professor;seminarista;Superior Completo;Solteiro;Católico;Sim;6,03;17,17;6,82;2,02;6,78;9,05;15,15;20,1
16180;Acidente;Até 6 anos;Meses;Masculino;MS;MS;;;Superior Completo;Solteiro;Católico;Não;14,07;8,84;5,81;6,82;3,77;5,78;6,82;9,8
16185;Ser vítima de perseguição.;18 - 30 anos;Mais de um ano;Masculino;SC;SC;;;Superior Completo;Solteiro;Católico;Não;4,77;4,8;7,83;5,81;4,77;-2,01;12,12;3,77
16187;Outras doenças;13 - 17 anos;Meses;Masculino;BA;BA;;Estudante;Superior Incompleto;Solteiro;Católico;Não;1,01;6,82;4,8;10,86;13,07;3,77;6,82;20,1
16188;Outras doenças;Até 6 anos;Mais de um ano;Masculino;MA;MA;Filosifia;;Superior Completo;Solteiro;Católico;Não;2,76;3,03;2,78;4,04;5,03;-2,01;4,04;7,04
16190;Outras doenças;18 - 30 anos;Mais de um ano;Masculino;AM;AM;;;Ensino Médio;Solteiro;Católico;Não;11,06;8,84;4,8;5,81;5,78;12,06;12,12;17,09
16191;Acidente;18 - 30 anos;Semanas;Masculino;ES;ES;;;Superior Completo;Solteiro;Católico;Não;2,01;3,79;-4,04;8,84;0,75;0;-1,26;1,76
16192;Outras doenças;13 - 17 anos;Semanas;Masculino;RN;RN;Turismologo;;Superior Completo;Solteiro;Católico;Não;17,09;12,12;15,15;5,81;12,06;10,05;17,17;20,1
16193;Outras doenças;7 - 12 anos;Mais de um ano;Masculino;SP;SP;Técnico em Radiologia;;Técnico;Solteiro;Católico;Não;9,05;3,79;17,17;13,13;0,75;12,06;14,14;6,78
16196;QUANDO ESTAVA COM SOLITÁRIA;Até 6 anos;Mais de um ano;Masculino;MA;MA;ESTUDANTE;;Superior Incompleto;Solteiro;Católico;Não;2,76;11,11;9,09;12,12;5,03;-0,25;3,79;14,07
16197;Outras doenças;Até 6 anos;;Masculino;ES;ES;Filosofia;seminarista;Superior Completo;Solteiro;Católico;Não;9,05;10,1;5,81;13,13;11,06;-3,27;1,77;0,75
16198;Depressão;18 - 30 anos;Meses;Masculino;SC;RS;;;Superior Incompleto;Solteiro;Católico;Sim;3,02;3,79;7,83;7,83;4,77;7,79;5,81;7,79
16199;Depressão;7 - 12 anos;Mais de um ano;Masculino;RJ;MA;Licenciatura em filosofia;;Superior Completo;Solteiro;Católico;Sim;8,04;2,78;5,05;7,83;6,03;2,01;3,79;16,08
16201;Doença grave;13 - 17 anos;;Masculino;MA;MA;;;Superior Completo;Solteiro;Católico;Sim;12,06;6,06;-3,03;-2,02;2,01;3,02;-0,25;18,09
16202;Morte;18 - 30 anos;Alguns dias;Masculino;PR;PR;Logística;Não trabalho;Superior Completo;Solteiro;Católico;Não;4,77;6,82;7,83;9,09;8,79;4,77;9,85;8,79
16207;Depressão;13 - 17 anos;Meses;Masculino;RS;RS;;;Superior Incompleto;Solteiro;Católico;Não;7,04;1,77;-3,03;-1,26;-3,02;6,78;2,78;5,78
16209;Depressão;18 - 30 anos;Mais de um ano;Masculino;RS;RS;Curso Superior em Administração;;Superior Completo;Solteiro;Católico;Não;0,75;-0,25;1,77;4,8;10,05;0;1,77;17,09
16210;Morte;13 - 17 anos;Mais de um ano;Masculino;MS;MS;;;Superior Incompleto;Solteiro;Católico;Sim;7,04;1,77;4,8;5,81;3,77;4,02;13,13;4,77
16212;Morte;13 - 17 anos;Meses;Masculino;SP;SP;Filósofa;;Superior Completo;Solteiro;Católico;Sim;3,77;3,03;5,81;1,01;1,76;-8,04;2,78;12,06
16214;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;SP;Técnico em Administração;;Superior Incompleto;Solteiro;Católico;Não;0,75;-3,03;-4,04;7,07;-2,26;-2,01;0;2,01
16215;traição conjugal quando tinha 26 anos.;18 - 30 anos;Meses;Masculino;PE;TO;Pedagogo;;Superior Completo;Divorciado;Católico;Não;5,03;18,18;17,17;11,87;6,78;18,09;16,16;12,81
16217;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;ES;ES;Filosofia;;Superior Completo;Solteiro;Católico;Sim;12,06;11,11;16,16;5,81;-1,01;10,05;0,76;1,01
16218;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;RS;RS;;;Superior Incompleto;Solteiro;Católico;Sim;6,03;-1,26;-4,04;2,02;0;-1,01;2,02;-2,01
16220;Outras doenças;Até 6 anos;Mais de um ano;Masculino;RS;RS;Aux de escritório;Estudante;Superior Completo;Solteiro;Católico;Não;6,03;10,1;11,11;6,06;0,75;-0,25;0,76;8,79
16221;Divórcio;Até 6 anos;Mais de um ano;Masculino;ES;ES;;;Superior Incompleto;Solteiro;Católico;Não;5,03;8,84;16,16;8,08;10,05;16,08;14,14;20,1
16223;Morte;13 - 17 anos;Mais de um ano;Masculino;SP;SP;GASTRONOMIA;NÃO;Pós-Graduação;Solteiro;Católico;Sim;3,77;4,8;8,84;8,08;4,77;6,03;14,14;8,79
16224;Outras doenças;18 - 30 anos;Um ano;Masculino;RS;RS;;;Superior Incompleto;Solteiro;Católico;Não;0,75;8,84;3,79;2,78;7,79;4,77;15,15;18,09
16225;Outras doenças;13 - 17 anos;Mais de um ano;Masculino;BA;BA;;;Superior Incompleto;Solteiro;Católico;Não;-4,02;-2,27;2,78;4,8;2,01;-1,01;-2,02;0,75
16226;Crises de ansiedade;18 - 30 anos;Mais de um ano;Masculino;BA;BA;Licenciado em História;;Superior Completo;Solteiro;Católico;Sim;-0,25;0,76;-1,26;12,12;3,77;6,03;-2,27;5,78
16227;Morte;18 - 30 anos;Mais de um ano;Masculino;BA;MG;professor;;Superior Completo;Solteiro;Católico;Não;7,79;4,8;5,05;2,78;3,77;1,01;5,81;19,1
16228;Morte;13 - 17 anos;Semanas;Masculino;RS;RS;;;Superior Incompleto;Solteiro;Católico;Não;12,06;11,11;7,83;7,07;9,05;5,78;8,84;20,1
16229;Outras doenças;13 - 17 anos;Semanas;Masculino;CE;CE;PROFESSOR MATEMATICA E BACHAREL EM FILOSOFIA;;Superior Completo;Solteiro;Católico;Não;-2,01;-1,01;-1,01;-1,26;-2,01;4,02;-0,25;18,09
16231;Morte;18 - 30 anos;Meses;Masculino;PR;PR;Economista;;Superior Completo;Solteiro;Católico;Não;11,06;2,78;13,13;12,12;4,02;-3,02;12,12;5,03
16235;Acidente;7 - 12 anos;Semanas;Masculino;PI;PI;Professor;;Superior Completo;Solteiro;Católico;Não;7,79;15,15;6,82;4,04;7,04;3,77;15,15;19,1
16238;Morte;13 - 17 anos;Mais de um ano;Masculino;CE;CE;;;Superior Completo;Solteiro;Católico;Não;2,76;-0,25;6,82;5,05;1,01;4,77;11,11;11,81
16239;Outras doenças;13 - 17 anos;Semanas;Masculino;SC;SC;Filosofia;;Pós-Graduação;Solteiro;Católico;Sim;9,05;12,12;8,08;9,85;3,77;11,81;15,15;19,1
16243;Câncer;7 - 12 anos;Meses;Masculino;PA;PA;;;Ensino Médio;Solteiro;Católico;Não;1,01;4,04;2,02;1,77;2,01;0;0;0,75
16244;Morte;7 - 12 anos;Alguns dias;Masculino;RN;RN;;;Superior Completo;Solteiro;Católico;Não;9,8;18,18;14,14;9,09;12,81;0,75;18,18;19,1
16245;Outras doenças;13 - 17 anos;Meses;Masculino;GO;TO;;;Ensino Médio;Solteiro;Católico;Não;5,03;7,07;5,05;-5,3;3,02;3,02;6,82;4,77
16246;Acidente;13 - 17 anos;Um ano;Masculino;RS;RS;Tecnólogo em Redes de Computadores;Seminarista;Superior Completo;Solteiro;Católico;Não;14,07;3,03;14,14;3,03;-4,27;10,8;18,18;20,1
16248;Doença grave;31 - 49 anos;Alguns dias;Masculino;SP;RN;Licenciado em Filosofia;Estudante;Superior Completo;Solteiro;Católico;Sim;2,76;-0,25;17,17;3,79;6,78;-6,03;3,79;4,77
16250;Acidente;18 - 30 anos;Meses;Masculino;CE;CE;Filosofo;;Superior Completo;Solteiro;Católico;Não;6,78;16,16;8,84;5,81;5,78;1,76;15,15;18,09
16253;Morte;13 - 17 anos;Semanas;Feminino;BA;MG;Estudante;;Superior Completo;Solteiro;Católico;Não;6,78;9,85;7,83;4,04;5,78;6,78;16,16;19,1
16254;Morte;Até 6 anos;Alguns dias;Masculino;BA;BA;;;Superior Completo;Solteiro;Católico;Não;5,03;12,12;18,18;14,14;12,06;7,04;11,11;16,08
16259;h pylori;18 - 30 anos;Semanas;Masculino;BA;BA;Contador;Estudante;Superior Completo;Solteiro;Católico;Não;8,79;3,03;5,81;4,8;1,76;3,77;16,16;10,8
16261;Outras doenças;Até 6 anos;Alguns dias;Masculino;SP;SP;;;Ensino Médio;Solteiro;Católico;Não;8,04;0,76;3,03;15,15;2,76;6,03;6,82;8,79
