Numero do Sujeito,1a. Doença,Idade 1a. Doença,Tempo 1a Doença,Sexo,UF Nascimento,UF,Formação,Atividade,Escolaridade,Estado Civil,Religião,Outro Idioma,Análise do Contexto,Autoconfiança,Autocontrole,Conquistar e Manter Pessoas,Empatia,Leitura Corporal,Otimismo com a Vida,Sentido da Vida
14344,Acidente,31 - 49 anos,Mais de um ano,Feminino,PE,PI,Professora,Gerente,Superior Incompleto,Casado,Católico,Não,Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14345,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,RJ,PI,,Proprietário de agência,Pós-Graduação,Casado,Católico,Sim,Boa no estresse (PC-P),Fraca no estresse (PC-I),Forte no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Excelente no estresse,Boa no estresse (PC-P),Excelente no estresse,Fraca no estresse (PC-I)
14346,Acidente,7 - 12 anos,Meses,Masculino,PI,PI,Economista especialista em Turismo,Turismo,Pós-Graduação,Casado,Outro,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Moderada no estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I),Forte no estresse (PC-I)
14347,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,PI,PI,Advogado,Agência de viagem,Superior Completo,União Estável,Católico,Sim,Forte no estresse (PC-I),Excelente face ao estresse,Forte no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Boa no estresse (PC-P),Forte no estresse (PC-I),Excelente no estresse
14348,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,PI,PI,,Sebrae,Superior Completo,Casado,Católico,Sim,Excelente no estresse,Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14350,Acidente,18 - 30 anos,Semanas,Masculino,PI,PI,ADMINISTRAÇÃO DE EMPRESAS,ANALISTA TÉCNICO,Pós-Graduação,União Estável,Outro,Sim,Forte no estresse (PC-I),Boa no estresse (PC-I),Fraca no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Excelente no estresse,Fraca no estresse (PC-I),Boa no estresse (PC-I)
14351,Nasci prematura,Até 6 anos,Um ano,Feminino,BA,BA,Terceiro Grau completo,Gerente Executiva,Superior Completo,Solteiro,Outro,Sim,Excelente no estresse,Excelente face ao estresse,Boa no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Forte no estresse (PC-I),Moderada no estresse (PC-I),Forte no estresse (PC-I),Forte no estresse (PC-I)
14352,Outras doenças,Acima,Mais de um ano,Masculino,RJ,BA,Escultor,Empresário hoteleiro,Superior Completo,Casado,Outro,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Forte no estresse (PC-I),Moderada diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Excelente no estresse,Fraca no estresse (PC-I),Moderada no estresse (PC-I)
14353,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,RJ,BA,Fotografo,Fotografo,Superior Incompleto,Solteiro,Católico,Sim,Moderada no estresse (PC-P),Excelente face ao estresse,Boa no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Forte no estresse (PC-P),Boa no estresse (PC-P),Excelente no estresse,Fraca no estresse (PC-I)
14354,Doença grave,31 - 49 anos,Alguns dias,Feminino,PB,PE,Aministração de Empresas,Empresas de eventos,Superior Completo,Casado,Católico,Sim,Forte no estresse (PC-I),Boa no estresse (PC-I),Fraca no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Fraca no estresse (PC-I),Boa no estresse (PC-P),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
14355,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,BA,BA,Professora,Proprietária de Pousada,Pós-Graduação,Casado,Católico,Sim,Forte no estresse (PC-I),Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-I),Boa no estresse (PC-P),Boa no estresse (PC-P),Forte no estresse (PC-P),Moderada no estresse (PC-I)
14356,Morte,31 - 49 anos,Mais de um ano,Feminino,AL,PE,turimologa,,Superior Completo,Solteiro,Espírita,Sim,Forte no estresse (PC-P),Excelente face ao estresse,Forte no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Moderada no estresse (PC-I),Forte no estresse (PC-I),Fraca no estresse (PC-I),Forte no estresse (PC-I)
14357,Acidente,18 - 30 anos,Meses,Masculino,AC,AC,Biólogo,Gestor,Pós-Graduação,Casado,Outro,Sim,Excelente no estresse,Forte no estresse (PC-I),Fraca no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Boa no estresse (PC-I),Boa no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14358,Depressão,18 - 30 anos,Mais de um ano,Masculino,PI,PI,Administração,Diretor de Entidade Turística - Convention,Superior Completo,Casado,Católico,Sim,Excelente no estresse,Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14359,Outras doenças,31 - 49 anos,Meses,Feminino,PI,PI,Pedagogia,Hotel,Superior Completo,Divorciado,Católico,Não,Fraca no estresse (PC-I),Excelente face ao estresse,Fraca no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Excelente no estresse,Fraca no estresse (PC-P),Fraca no estresse (PC-I),Boa no estresse (PC-P)
14360,Outras doenças,31 - 49 anos,Meses,Feminino,PE,PE,Turismo,Gestor de Negócios,Pós-Graduação,Solteiro,Católico,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Forte no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Excelente no estresse,Boa no estresse (PC-I),Forte no estresse (PC-I)
14361,"perder a casa própria, emprego e um casamento de 10 anos",18 - 30 anos,Mais de um ano,Masculino,PE,PE,Turismólogo,Turismólogo,Pós-Graduação,Solteiro,Outro,Sim,Forte no estresse (PC-I),Excelente face ao estresse,Fraca no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Forte no estresse (PC-I),Forte no estresse (PC-I),Fraca no estresse (PC-I),Excelente no estresse
14362,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,PI,PI,Técnico em Conservação de Arte Rupestre,Guia de Turismo,Técnico,Casado,Católico,Sim,Forte no estresse (PC-P),Fraca no estresse (PC-I),Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Moderada no estresse (PC-I),Forte no estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I)
14363,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,PI,PI,História,IPHAN,Pós-Graduação,Solteiro,Outro,Não,Boa no estresse (PC-P),Boa no estresse (PC-I),Fraca no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Moderada no estresse (PC-P),Forte no estresse (PC-I),Boa no estresse (PC-I)
14364,separação,31 - 49 anos,Mais de um ano,Feminino,PE,PE,Psicologia,"Rua Tabaiares, 360 Ilha do Retiro",Superior Completo,Solteiro,Evangélico,Não,Boa no estresse (PC-P),Forte no estresse (PC-I),Fraca no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Excelente no estresse,Moderada no estresse (PC-I),Forte no estresse (PC-I)
14365,Mudança de local,13 - 17 anos,Mais de um ano,Feminino,AC,PE,,,Superior Completo,Casado,Católico,Sim,Excelente no estresse,Moderada no estresse (PC-I),Forte no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Moderada no estresse (PC-I),Excelente no estresse,Boa no estresse (PC-P),Boa no estresse (PC-P)
14744,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,RJ,RJ,Engenheiro,Professor,Pós-Graduação,Solteiro,Católico,Sim,Excelente no estresse,Moderada no estresse (PC-I),Fraca no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Fraca no estresse (PC-I),Excelente no estresse,Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14745,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,RJ,SC,Informática,Coodenador de Projetos,Pós-Graduação,Casado,Católico,Sim,Excelente no estresse,Fraca no estresse (PC-I),Moderada no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14746,Divórcio,31 - 49 anos,Mais de um ano,Feminino,RJ,RJ,Bacharel em Quimica,Consultora de Empresas,Pós-Graduação,Divorciado,Espírita,Sim,Excelente no estresse,Boa no estresse (PC-I),Boa no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Boa no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14747,Cirurgia,31 - 49 anos,Semanas,Masculino,RJ,ES,Direito,Advogado,Pós-Graduação,Casado,Católico,Sim,Boa no estresse (PC-P),Boa no estresse (PC-I),Boa no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Forte no estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14748,Outras doenças,18 - 30 anos,Mais de um ano,Masculino,RJ,AC,Biologia,IBAMA,Superior Completo,União Estável,Outro,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Boa no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14749,Acidente,31 - 49 anos,Semanas,Masculino,RJ,RJ,ADMINISTRADOR,PROFESSOR UNIVERSITÁRIO E ANALISTA AMBIENTAL,Pós-Graduação,Casado,Outro,Sim,Excelente no estresse,Forte no estresse (PC-I),Fraca no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14750,Morte,Acima,Mais de um ano,Masculino,RJ,AC,Engenheiro,Bureau Verias,Pós-Graduação,Casado,Espírita,Sim,Forte no estresse (PC-I),Excelente face ao estresse,Moderada no estresse (PC-I),Forte diante do impacto do estresse (PC-P),Forte no estresse (PC-I),Forte no estresse (PC-P),Forte no estresse (PC-I),Excelente no estresse
14751,Divórcio,13 - 17 anos,Mais de um ano,Feminino,RJ,RJ,oceanografa,consultora,Pós-Graduação,Solteiro,Espírita,Sim,Boa no estresse (PC-P),Fraca no estresse (PC-P),Fraca no estresse (PC-P),Fraca no estresse (PC-P),Moderada no estresse (PC-P),Moderada no estresse (PC-P),Fraca no estresse (PC-P),Fraca no estresse (PC-P)
14752,sindrome de burnout,18 - 30 anos,Mais de um ano,Feminino,RJ,RJ,Advogada,Consultora,Pós-Graduação,Casado,Evangélico,Sim,Excelente no estresse,Moderada no estresse (PC-I),Moderada no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14753,Doença grave,31 - 49 anos,Meses,Masculino,RJ,RJ,Engenheiro,Militar,Superior Completo,Casado,Outro,Sim,Excelente no estresse,Boa no estresse (PC-P),Moderada no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Fraca no estresse (PC-P),Moderada no estresse (PC-P),Fraca no estresse (PC-P),Fraca no estresse (PC-P)
14754,Outras doenças,18 - 30 anos,Semanas,Masculino,MG,MG,empresário,professor universitário,Pós-Graduação,Casado,Espírita,Sim,Boa no estresse (PC-P),Forte no estresse (PC-I),Forte no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Excelente no estresse,Boa no estresse (PC-I),Forte no estresse (PC-I)
14755,Aponsentadoria,Acima,Mais de um ano,Masculino,RJ,RJ,Engenheiro,Consultoria/Auditoria/Treinamento,Pós-Graduação,Casado,Católico,Sim,Forte no estresse (PC-I),Forte no estresse (PC-I),Fraca no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Moderada no estresse (PC-I),Boa no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14756,Outras doenças,18 - 30 anos,Mais de um ano,Feminino,RJ,RJ,Secretaria executiva,Empresária,Pós-Graduação,Casado,Outro,Sim,Boa no estresse (PC-P),Moderada no estresse (PC-I),Forte no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Excelente no estresse,Fraca no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14757,Outras doenças,7 - 12 anos,Mais de um ano,Feminino,SP,SP,Engenharia de Automação,,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-I),Moderada no estresse (PC-I),Excelente no estresse,Boa face ao impacto do estresse (PC-I),Moderada no estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
14758,Aborto,31 - 49 anos,Mais de um ano,Feminino,RJ,RJ,Psicologia,,Pós-Graduação,Casado,Espírita,Sim,Excelente no estresse,Fraca no estresse (PC-I),Fraca no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Moderada no estresse (PC-I),Forte no estresse (PC-P),Excelente no estresse,Excelente no estresse
14759,UMA QUEDA DE UMA ESCADA,Acima,Semanas,Masculino,RJ,RJ,ADMINISTRADOR,GESTÃO DE PESSOAS,Pós-Graduação,Casado,Espírita,Não,Boa no estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Boa no estresse (PC-P),Forte no estresse (PC-P),Excelente no estresse
14760,SÍNDROME DE PÃNICO,31 - 49 anos,Mais de um ano,Masculino,RJ,RJ,administrador,GESTOR E TERAPEUTA,Superior Completo,Divorciado,Católico,Sim,Excelente no estresse,Moderada no estresse (PC-I),Fraca no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
14761,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,MG,RJ,Adm de Empresas,Empresário,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
14762,Abandono familiar,13 - 17 anos,Mais de um ano,Feminino,RJ,RJ,Psicologia,"gerente de RSC, SQMS e R&S",Pós-Graduação,Solteiro,Outro,Sim,Boa no estresse (PC-P),Forte no estresse (PC-P),Excelente no estresse,Boa diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Forte no estresse (PC-I),Excelente no estresse,Boa no estresse (PC-I)
14763,Acidente,31 - 49 anos,Semanas,Masculino,RJ,RJ,ENGENHEIRO,CONSULTOR,Pós-Graduação,Divorciado,Outro,Sim,Forte no estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I),Forte diante do impacto do estresse (PC-P),Forte no estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I)
15875,Divórcio,7 - 12 anos,Mais de um ano,Feminino,SP,SP,adm,gerenciamento de documentos,Pós-Graduação,Divorciado,Evangélico,Não,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15876,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,,,Ensino Médio,Solteiro,Evangélico,Não,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Excelente face ao estresse,Moderada face ao estresse (PC-I)
15877,Outras doenças,Acima,Meses,Feminino,SP,SP,Física e Engenharia,Consultoria de Empresas,Pós-Graduação,Divorciado,Católico,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15878,Acidente,31 - 49 anos,,Feminino,SP,SP,,,Ensino Médio,Casado,Evangélico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-P),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-P),Boa face ao estresse (PC-P)
15879,Depressão,31 - 49 anos,Um ano,Feminino,SP,SP,Administração,,Pós-Graduação,Casado,Espírita,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Forte face ao estresse (PC- I)
15880,Câncer,31 - 49 anos,Alguns dias,Feminino,SP,SP,Professora de Educação Física,Professora,Superior Completo,Casado,Espírita,Não,Excelente face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I)
15881,Câncer,31 - 49 anos,Um ano,Feminino,SP,SP,Direito,Analista Judiciário no TRT - afastada,Pós-Graduação,Casado,Católico,Sim,Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P)
15882,Divórcio,7 - 12 anos,Mais de um ano,Feminino,SP,SP,adm,gestão de documentos e ofícios,Pós-Graduação,Divorciado,Evangélico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
15883,Acidente,31 - 49 anos,Meses,Feminino,SP,AC,Assistente Social e Coach,SEHAB - Secretaria da Habitação,Pós-Graduação,Casado,Evangélico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I)
15884,Divórcio,13 - 17 anos,Semanas,Masculino,SP,SP,,,Ensino Médio,Solteiro,Evangélico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
15885,Trabalho hostil,31 - 49 anos,Um ano,Feminino,SP,SP,,,Pós-Graduação,Solteiro,Espírita,Sim,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15886,Assalto,13 - 17 anos,Mais de um ano,Feminino,SP,SP,Advoga,,Pós-Graduação,Solteiro,Espírita,Não,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC - I),Excelente face ao estresse,Fraca face ao estresse (PC-I)
